title,imdb_id,year,imdb_url
The Bad News Bears,tt0074174,1976,https://www.imdb.com/title/tt0074174/
Family Plot,tt0074512,1976,https://www.imdb.com/title/tt0074512/
The Eagle Has Landed,tt0074452,1976,https://www.imdb.com/title/tt0074452/
Tosun Pasha,tt0253828,1976,https://www.imdb.com/title/tt0253828/
In the Realm of the Senses,tt0074102,1976,https://www.imdb.com/title/tt0074102/
Silver Streak,tt0075223,1976,https://www.imdb.com/title/tt0075223/
Taxi Driver,tt0075314,1976,https://www.imdb.com/title/tt0075314/
Rocky,tt0075148,1976,https://www.imdb.com/title/tt0075148/
Carrie,tt0074285,1976,https://www.imdb.com/title/tt0074285/
Network,tt0074958,1976,https://www.imdb.com/title/tt0074958/
The Omen,tt0075005,1976,https://www.imdb.com/title/tt0075005/
All the President's Men,tt0074119,1976,https://www.imdb.com/title/tt0074119/
The Outlaw Josey Wales,tt0075029,1976,https://www.imdb.com/title/tt0075029/
Marathon Man,tt0074860,1976,https://www.imdb.com/title/tt0074860/
Logan's Run,tt0074812,1976,https://www.imdb.com/title/tt0074812/
Assault on Precinct 13,tt0074156,1976,https://www.imdb.com/title/tt0074156/
The Message,tt0074896,1976,https://www.imdb.com/title/tt0074896/
The Enforcer,tt0074483,1976,https://www.imdb.com/title/tt0074483/
The Tenant,tt0074811,1976,https://www.imdb.com/title/tt0074811/
Murder by Death,tt0074937,1976,https://www.imdb.com/title/tt0074937/
King Kong,tt0074751,1976,https://www.imdb.com/title/tt0074751/
The Pink Panther Strikes Again,tt0075066,1976,https://www.imdb.com/title/tt0075066/
The Man Who Fell to Earth,tt0074851,1976,https://www.imdb.com/title/tt0074851/
The Shootist,tt0075213,1976,https://www.imdb.com/title/tt0075213/
1900,tt0074084,1976,https://www.imdb.com/title/tt0074084/
The Bad News Bears,tt0074174,1976,https://www.imdb.com/title/tt0074174/
Family Plot,tt0074512,1976,https://www.imdb.com/title/tt0074512/
The Eagle Has Landed,tt0074452,1976,https://www.imdb.com/title/tt0074452/
Tosun Pasha,tt0253828,1976,https://www.imdb.com/title/tt0253828/
In the Realm of the Senses,tt0074102,1976,https://www.imdb.com/title/tt0074102/
Silver Streak,tt0075223,1976,https://www.imdb.com/title/tt0075223/
Taxi Driver,tt0075314,1976,https://www.imdb.com/title/tt0075314/
Rocky,tt0075148,1976,https://www.imdb.com/title/tt0075148/
Carrie,tt0074285,1976,https://www.imdb.com/title/tt0074285/
Network,tt0074958,1976,https://www.imdb.com/title/tt0074958/
The Omen,tt0075005,1976,https://www.imdb.com/title/tt0075005/
All the President's Men,tt0074119,1976,https://www.imdb.com/title/tt0074119/
The Outlaw Josey Wales,tt0075029,1976,https://www.imdb.com/title/tt0075029/
Marathon Man,tt0074860,1976,https://www.imdb.com/title/tt0074860/
Logan's Run,tt0074812,1976,https://www.imdb.com/title/tt0074812/
Assault on Precinct 13,tt0074156,1976,https://www.imdb.com/title/tt0074156/
The Message,tt0074896,1976,https://www.imdb.com/title/tt0074896/
The Enforcer,tt0074483,1976,https://www.imdb.com/title/tt0074483/
The Tenant,tt0074811,1976,https://www.imdb.com/title/tt0074811/
Murder by Death,tt0074937,1976,https://www.imdb.com/title/tt0074937/
King Kong,tt0074751,1976,https://www.imdb.com/title/tt0074751/
The Pink Panther Strikes Again,tt0075066,1976,https://www.imdb.com/title/tt0075066/
The Man Who Fell to Earth,tt0074851,1976,https://www.imdb.com/title/tt0074851/
The Shootist,tt0075213,1976,https://www.imdb.com/title/tt0075213/
1900,tt0074084,1976,https://www.imdb.com/title/tt0074084/
The Bad News Bears,tt0074174,1976,https://www.imdb.com/title/tt0074174/
Family Plot,tt0074512,1976,https://www.imdb.com/title/tt0074512/
The Eagle Has Landed,tt0074452,1976,https://www.imdb.com/title/tt0074452/
Tosun Pasha,tt0253828,1976,https://www.imdb.com/title/tt0253828/
In the Realm of the Senses,tt0074102,1976,https://www.imdb.com/title/tt0074102/
Silver Streak,tt0075223,1976,https://www.imdb.com/title/tt0075223/
Taxi Driver,tt0075314,1976,https://www.imdb.com/title/tt0075314/
Rocky,tt0075148,1976,https://www.imdb.com/title/tt0075148/
Carrie,tt0074285,1976,https://www.imdb.com/title/tt0074285/
Network,tt0074958,1976,https://www.imdb.com/title/tt0074958/
The Omen,tt0075005,1976,https://www.imdb.com/title/tt0075005/
All the President's Men,tt0074119,1976,https://www.imdb.com/title/tt0074119/
The Outlaw Josey Wales,tt0075029,1976,https://www.imdb.com/title/tt0075029/
Marathon Man,tt0074860,1976,https://www.imdb.com/title/tt0074860/
Logan's Run,tt0074812,1976,https://www.imdb.com/title/tt0074812/
Assault on Precinct 13,tt0074156,1976,https://www.imdb.com/title/tt0074156/
The Message,tt0074896,1976,https://www.imdb.com/title/tt0074896/
The Enforcer,tt0074483,1976,https://www.imdb.com/title/tt0074483/
The Tenant,tt0074811,1976,https://www.imdb.com/title/tt0074811/
Murder by Death,tt0074937,1976,https://www.imdb.com/title/tt0074937/
King Kong,tt0074751,1976,https://www.imdb.com/title/tt0074751/
The Pink Panther Strikes Again,tt0075066,1976,https://www.imdb.com/title/tt0075066/
The Man Who Fell to Earth,tt0074851,1976,https://www.imdb.com/title/tt0074851/
The Shootist,tt0075213,1976,https://www.imdb.com/title/tt0075213/
1900,tt0074084,1976,https://www.imdb.com/title/tt0074084/
The Bad News Bears,tt0074174,1976,https://www.imdb.com/title/tt0074174/
Family Plot,tt0074512,1976,https://www.imdb.com/title/tt0074512/
The Eagle Has Landed,tt0074452,1976,https://www.imdb.com/title/tt0074452/
Tosun Pasha,tt0253828,1976,https://www.imdb.com/title/tt0253828/
In the Realm of the Senses,tt0074102,1976,https://www.imdb.com/title/tt0074102/
Silver Streak,tt0075223,1976,https://www.imdb.com/title/tt0075223/
Taxi Driver,tt0075314,1976,https://www.imdb.com/title/tt0075314/
Rocky,tt0075148,1976,https://www.imdb.com/title/tt0075148/
Carrie,tt0074285,1976,https://www.imdb.com/title/tt0074285/
Network,tt0074958,1976,https://www.imdb.com/title/tt0074958/
The Omen,tt0075005,1976,https://www.imdb.com/title/tt0075005/
All the President's Men,tt0074119,1976,https://www.imdb.com/title/tt0074119/
The Outlaw Josey Wales,tt0075029,1976,https://www.imdb.com/title/tt0075029/
Marathon Man,tt0074860,1976,https://www.imdb.com/title/tt0074860/
Logan's Run,tt0074812,1976,https://www.imdb.com/title/tt0074812/
Assault on Precinct 13,tt0074156,1976,https://www.imdb.com/title/tt0074156/
The Message,tt0074896,1976,https://www.imdb.com/title/tt0074896/
The Enforcer,tt0074483,1976,https://www.imdb.com/title/tt0074483/
The Tenant,tt0074811,1976,https://www.imdb.com/title/tt0074811/
Murder by Death,tt0074937,1976,https://www.imdb.com/title/tt0074937/
King Kong,tt0074751,1976,https://www.imdb.com/title/tt0074751/
The Pink Panther Strikes Again,tt0075066,1976,https://www.imdb.com/title/tt0075066/
The Man Who Fell to Earth,tt0074851,1976,https://www.imdb.com/title/tt0074851/
The Shootist,tt0075213,1976,https://www.imdb.com/title/tt0075213/
1900,tt0074084,1976,https://www.imdb.com/title/tt0074084/
The Bad News Bears,tt0074174,1976,https://www.imdb.com/title/tt0074174/
Family Plot,tt0074512,1976,https://www.imdb.com/title/tt0074512/
The Eagle Has Landed,tt0074452,1976,https://www.imdb.com/title/tt0074452/
Tosun Pasha,tt0253828,1976,https://www.imdb.com/title/tt0253828/
In the Realm of the Senses,tt0074102,1976,https://www.imdb.com/title/tt0074102/
Silver Streak,tt0075223,1976,https://www.imdb.com/title/tt0075223/
Taxi Driver,tt0075314,1976,https://www.imdb.com/title/tt0075314/
Rocky,tt0075148,1976,https://www.imdb.com/title/tt0075148/
Carrie,tt0074285,1976,https://www.imdb.com/title/tt0074285/
Network,tt0074958,1976,https://www.imdb.com/title/tt0074958/
The Omen,tt0075005,1976,https://www.imdb.com/title/tt0075005/
All the President's Men,tt0074119,1976,https://www.imdb.com/title/tt0074119/
The Outlaw Josey Wales,tt0075029,1976,https://www.imdb.com/title/tt0075029/
Marathon Man,tt0074860,1976,https://www.imdb.com/title/tt0074860/
Logan's Run,tt0074812,1976,https://www.imdb.com/title/tt0074812/
Assault on Precinct 13,tt0074156,1976,https://www.imdb.com/title/tt0074156/
The Message,tt0074896,1976,https://www.imdb.com/title/tt0074896/
The Enforcer,tt0074483,1976,https://www.imdb.com/title/tt0074483/
The Tenant,tt0074811,1976,https://www.imdb.com/title/tt0074811/
Murder by Death,tt0074937,1976,https://www.imdb.com/title/tt0074937/
King Kong,tt0074751,1976,https://www.imdb.com/title/tt0074751/
The Pink Panther Strikes Again,tt0075066,1976,https://www.imdb.com/title/tt0075066/
The Man Who Fell to Earth,tt0074851,1976,https://www.imdb.com/title/tt0074851/
The Shootist,tt0075213,1976,https://www.imdb.com/title/tt0075213/
1900,tt0074084,1976,https://www.imdb.com/title/tt0074084/
The Bad News Bears,tt0074174,1976,https://www.imdb.com/title/tt0074174/
Family Plot,tt0074512,1976,https://www.imdb.com/title/tt0074512/
The Eagle Has Landed,tt0074452,1976,https://www.imdb.com/title/tt0074452/
Tosun Pasha,tt0253828,1976,https://www.imdb.com/title/tt0253828/
In the Realm of the Senses,tt0074102,1976,https://www.imdb.com/title/tt0074102/
Silver Streak,tt0075223,1976,https://www.imdb.com/title/tt0075223/
Star Wars: Episode IV - A New Hope,tt0076759,1977,https://www.imdb.com/title/tt0076759/
Annie Hall,tt0075686,1977,https://www.imdb.com/title/tt0075686/
Close Encounters of the Third Kind,tt0075860,1977,https://www.imdb.com/title/tt0075860/
Eraserhead,tt0074486,1977,https://www.imdb.com/title/tt0074486/
The Spy Who Loved Me,tt0076752,1977,https://www.imdb.com/title/tt0076752/
Suspiria,tt0076786,1977,https://www.imdb.com/title/tt0076786/
Saturday Night Fever,tt0076666,1977,https://www.imdb.com/title/tt0076666/
The Rescuers,tt0076618,1977,https://www.imdb.com/title/tt0076618/
A Bridge Too Far,tt0075784,1977,https://www.imdb.com/title/tt0075784/
Smokey and the Bandit,tt0076729,1977,https://www.imdb.com/title/tt0076729/
Slap Shot,tt0076723,1977,https://www.imdb.com/title/tt0076723/
The Many Adventures of Winnie the Pooh,tt0076363,1977,https://www.imdb.com/title/tt0076363/
The Hills Have Eyes,tt0077681,1977,https://www.imdb.com/title/tt0077681/
House,tt0076162,1977,https://www.imdb.com/title/tt0076162/
Sorcerer,tt0076740,1977,https://www.imdb.com/title/tt0076740/
Cross of Iron,tt0074695,1977,https://www.imdb.com/title/tt0074695/
Exorcist II: The Heretic,tt0076009,1977,https://www.imdb.com/title/tt0076009/
The Duellists,tt0075968,1977,https://www.imdb.com/title/tt0075968/
Pete's Dragon,tt0076538,1977,https://www.imdb.com/title/tt0076538/
The Gauntlet,tt0076070,1977,https://www.imdb.com/title/tt0076070/
That Obscure Object of Desire,tt0075824,1977,https://www.imdb.com/title/tt0075824/
Pumping Iron,tt0076578,1977,https://www.imdb.com/title/tt0076578/
High Anxiety,tt0076141,1977,https://www.imdb.com/title/tt0076141/
"New York, New York",tt0076451,1977,https://www.imdb.com/title/tt0076451/
Rabid,tt0076590,1977,https://www.imdb.com/title/tt0076590/
Star Wars: Episode IV - A New Hope,tt0076759,1977,https://www.imdb.com/title/tt0076759/
Annie Hall,tt0075686,1977,https://www.imdb.com/title/tt0075686/
Close Encounters of the Third Kind,tt0075860,1977,https://www.imdb.com/title/tt0075860/
Eraserhead,tt0074486,1977,https://www.imdb.com/title/tt0074486/
The Spy Who Loved Me,tt0076752,1977,https://www.imdb.com/title/tt0076752/
Suspiria,tt0076786,1977,https://www.imdb.com/title/tt0076786/
Saturday Night Fever,tt0076666,1977,https://www.imdb.com/title/tt0076666/
The Rescuers,tt0076618,1977,https://www.imdb.com/title/tt0076618/
A Bridge Too Far,tt0075784,1977,https://www.imdb.com/title/tt0075784/
Smokey and the Bandit,tt0076729,1977,https://www.imdb.com/title/tt0076729/
Slap Shot,tt0076723,1977,https://www.imdb.com/title/tt0076723/
The Many Adventures of Winnie the Pooh,tt0076363,1977,https://www.imdb.com/title/tt0076363/
The Hills Have Eyes,tt0077681,1977,https://www.imdb.com/title/tt0077681/
House,tt0076162,1977,https://www.imdb.com/title/tt0076162/
Sorcerer,tt0076740,1977,https://www.imdb.com/title/tt0076740/
Cross of Iron,tt0074695,1977,https://www.imdb.com/title/tt0074695/
Exorcist II: The Heretic,tt0076009,1977,https://www.imdb.com/title/tt0076009/
The Duellists,tt0075968,1977,https://www.imdb.com/title/tt0075968/
Pete's Dragon,tt0076538,1977,https://www.imdb.com/title/tt0076538/
The Gauntlet,tt0076070,1977,https://www.imdb.com/title/tt0076070/
That Obscure Object of Desire,tt0075824,1977,https://www.imdb.com/title/tt0075824/
Pumping Iron,tt0076578,1977,https://www.imdb.com/title/tt0076578/
High Anxiety,tt0076141,1977,https://www.imdb.com/title/tt0076141/
"New York, New York",tt0076451,1977,https://www.imdb.com/title/tt0076451/
Rabid,tt0076590,1977,https://www.imdb.com/title/tt0076590/
Star Wars: Episode IV - A New Hope,tt0076759,1977,https://www.imdb.com/title/tt0076759/
Annie Hall,tt0075686,1977,https://www.imdb.com/title/tt0075686/
Close Encounters of the Third Kind,tt0075860,1977,https://www.imdb.com/title/tt0075860/
Eraserhead,tt0074486,1977,https://www.imdb.com/title/tt0074486/
The Spy Who Loved Me,tt0076752,1977,https://www.imdb.com/title/tt0076752/
Suspiria,tt0076786,1977,https://www.imdb.com/title/tt0076786/
Saturday Night Fever,tt0076666,1977,https://www.imdb.com/title/tt0076666/
The Rescuers,tt0076618,1977,https://www.imdb.com/title/tt0076618/
A Bridge Too Far,tt0075784,1977,https://www.imdb.com/title/tt0075784/
Smokey and the Bandit,tt0076729,1977,https://www.imdb.com/title/tt0076729/
Slap Shot,tt0076723,1977,https://www.imdb.com/title/tt0076723/
The Many Adventures of Winnie the Pooh,tt0076363,1977,https://www.imdb.com/title/tt0076363/
The Hills Have Eyes,tt0077681,1977,https://www.imdb.com/title/tt0077681/
House,tt0076162,1977,https://www.imdb.com/title/tt0076162/
Sorcerer,tt0076740,1977,https://www.imdb.com/title/tt0076740/
Cross of Iron,tt0074695,1977,https://www.imdb.com/title/tt0074695/
Exorcist II: The Heretic,tt0076009,1977,https://www.imdb.com/title/tt0076009/
The Duellists,tt0075968,1977,https://www.imdb.com/title/tt0075968/
Pete's Dragon,tt0076538,1977,https://www.imdb.com/title/tt0076538/
The Gauntlet,tt0076070,1977,https://www.imdb.com/title/tt0076070/
That Obscure Object of Desire,tt0075824,1977,https://www.imdb.com/title/tt0075824/
Pumping Iron,tt0076578,1977,https://www.imdb.com/title/tt0076578/
High Anxiety,tt0076141,1977,https://www.imdb.com/title/tt0076141/
"New York, New York",tt0076451,1977,https://www.imdb.com/title/tt0076451/
Rabid,tt0076590,1977,https://www.imdb.com/title/tt0076590/
Star Wars: Episode IV - A New Hope,tt0076759,1977,https://www.imdb.com/title/tt0076759/
Annie Hall,tt0075686,1977,https://www.imdb.com/title/tt0075686/
Close Encounters of the Third Kind,tt0075860,1977,https://www.imdb.com/title/tt0075860/
Eraserhead,tt0074486,1977,https://www.imdb.com/title/tt0074486/
The Spy Who Loved Me,tt0076752,1977,https://www.imdb.com/title/tt0076752/
Suspiria,tt0076786,1977,https://www.imdb.com/title/tt0076786/
Saturday Night Fever,tt0076666,1977,https://www.imdb.com/title/tt0076666/
The Rescuers,tt0076618,1977,https://www.imdb.com/title/tt0076618/
A Bridge Too Far,tt0075784,1977,https://www.imdb.com/title/tt0075784/
Smokey and the Bandit,tt0076729,1977,https://www.imdb.com/title/tt0076729/
Slap Shot,tt0076723,1977,https://www.imdb.com/title/tt0076723/
The Many Adventures of Winnie the Pooh,tt0076363,1977,https://www.imdb.com/title/tt0076363/
The Hills Have Eyes,tt0077681,1977,https://www.imdb.com/title/tt0077681/
House,tt0076162,1977,https://www.imdb.com/title/tt0076162/
Sorcerer,tt0076740,1977,https://www.imdb.com/title/tt0076740/
Cross of Iron,tt0074695,1977,https://www.imdb.com/title/tt0074695/
Exorcist II: The Heretic,tt0076009,1977,https://www.imdb.com/title/tt0076009/
The Duellists,tt0075968,1977,https://www.imdb.com/title/tt0075968/
Pete's Dragon,tt0076538,1977,https://www.imdb.com/title/tt0076538/
The Gauntlet,tt0076070,1977,https://www.imdb.com/title/tt0076070/
That Obscure Object of Desire,tt0075824,1977,https://www.imdb.com/title/tt0075824/
Pumping Iron,tt0076578,1977,https://www.imdb.com/title/tt0076578/
High Anxiety,tt0076141,1977,https://www.imdb.com/title/tt0076141/
"New York, New York",tt0076451,1977,https://www.imdb.com/title/tt0076451/
Rabid,tt0076590,1977,https://www.imdb.com/title/tt0076590/
Star Wars: Episode IV - A New Hope,tt0076759,1977,https://www.imdb.com/title/tt0076759/
Annie Hall,tt0075686,1977,https://www.imdb.com/title/tt0075686/
Close Encounters of the Third Kind,tt0075860,1977,https://www.imdb.com/title/tt0075860/
Eraserhead,tt0074486,1977,https://www.imdb.com/title/tt0074486/
The Spy Who Loved Me,tt0076752,1977,https://www.imdb.com/title/tt0076752/
Suspiria,tt0076786,1977,https://www.imdb.com/title/tt0076786/
Saturday Night Fever,tt0076666,1977,https://www.imdb.com/title/tt0076666/
The Rescuers,tt0076618,1977,https://www.imdb.com/title/tt0076618/
A Bridge Too Far,tt0075784,1977,https://www.imdb.com/title/tt0075784/
Smokey and the Bandit,tt0076729,1977,https://www.imdb.com/title/tt0076729/
Slap Shot,tt0076723,1977,https://www.imdb.com/title/tt0076723/
The Many Adventures of Winnie the Pooh,tt0076363,1977,https://www.imdb.com/title/tt0076363/
The Hills Have Eyes,tt0077681,1977,https://www.imdb.com/title/tt0077681/
House,tt0076162,1977,https://www.imdb.com/title/tt0076162/
Sorcerer,tt0076740,1977,https://www.imdb.com/title/tt0076740/
Cross of Iron,tt0074695,1977,https://www.imdb.com/title/tt0074695/
Exorcist II: The Heretic,tt0076009,1977,https://www.imdb.com/title/tt0076009/
The Duellists,tt0075968,1977,https://www.imdb.com/title/tt0075968/
Pete's Dragon,tt0076538,1977,https://www.imdb.com/title/tt0076538/
The Gauntlet,tt0076070,1977,https://www.imdb.com/title/tt0076070/
That Obscure Object of Desire,tt0075824,1977,https://www.imdb.com/title/tt0075824/
Pumping Iron,tt0076578,1977,https://www.imdb.com/title/tt0076578/
High Anxiety,tt0076141,1977,https://www.imdb.com/title/tt0076141/
"New York, New York",tt0076451,1977,https://www.imdb.com/title/tt0076451/
Rabid,tt0076590,1977,https://www.imdb.com/title/tt0076590/
Star Wars: Episode IV - A New Hope,tt0076759,1977,https://www.imdb.com/title/tt0076759/
Annie Hall,tt0075686,1977,https://www.imdb.com/title/tt0075686/
Close Encounters of the Third Kind,tt0075860,1977,https://www.imdb.com/title/tt0075860/
Eraserhead,tt0074486,1977,https://www.imdb.com/title/tt0074486/
The Spy Who Loved Me,tt0076752,1977,https://www.imdb.com/title/tt0076752/
Suspiria,tt0076786,1977,https://www.imdb.com/title/tt0076786/
Saturday Night Fever,tt0076666,1977,https://www.imdb.com/title/tt0076666/
The Rescuers,tt0076618,1977,https://www.imdb.com/title/tt0076618/
A Bridge Too Far,tt0075784,1977,https://www.imdb.com/title/tt0075784/
Smokey and the Bandit,tt0076729,1977,https://www.imdb.com/title/tt0076729/
Slap Shot,tt0076723,1977,https://www.imdb.com/title/tt0076723/
The Many Adventures of Winnie the Pooh,tt0076363,1977,https://www.imdb.com/title/tt0076363/
The Hills Have Eyes,tt0077681,1977,https://www.imdb.com/title/tt0077681/
House,tt0076162,1977,https://www.imdb.com/title/tt0076162/
Sorcerer,tt0076740,1977,https://www.imdb.com/title/tt0076740/
Cross of Iron,tt0074695,1977,https://www.imdb.com/title/tt0074695/
Exorcist II: The Heretic,tt0076009,1977,https://www.imdb.com/title/tt0076009/
The Duellists,tt0075968,1977,https://www.imdb.com/title/tt0075968/
Pete's Dragon,tt0076538,1977,https://www.imdb.com/title/tt0076538/
The Gauntlet,tt0076070,1977,https://www.imdb.com/title/tt0076070/
That Obscure Object of Desire,tt0075824,1977,https://www.imdb.com/title/tt0075824/
Pumping Iron,tt0076578,1977,https://www.imdb.com/title/tt0076578/
High Anxiety,tt0076141,1977,https://www.imdb.com/title/tt0076141/
"New York, New York",tt0076451,1977,https://www.imdb.com/title/tt0076451/
Rabid,tt0076590,1977,https://www.imdb.com/title/tt0076590/
Star Wars: Episode IV - A New Hope,tt0076759,1977,https://www.imdb.com/title/tt0076759/
Annie Hall,tt0075686,1977,https://www.imdb.com/title/tt0075686/
Close Encounters of the Third Kind,tt0075860,1977,https://www.imdb.com/title/tt0075860/
Eraserhead,tt0074486,1977,https://www.imdb.com/title/tt0074486/
The Spy Who Loved Me,tt0076752,1977,https://www.imdb.com/title/tt0076752/
Suspiria,tt0076786,1977,https://www.imdb.com/title/tt0076786/
Saturday Night Fever,tt0076666,1977,https://www.imdb.com/title/tt0076666/
The Rescuers,tt0076618,1977,https://www.imdb.com/title/tt0076618/
A Bridge Too Far,tt0075784,1977,https://www.imdb.com/title/tt0075784/
Smokey and the Bandit,tt0076729,1977,https://www.imdb.com/title/tt0076729/
Slap Shot,tt0076723,1977,https://www.imdb.com/title/tt0076723/
The Many Adventures of Winnie the Pooh,tt0076363,1977,https://www.imdb.com/title/tt0076363/
The Hills Have Eyes,tt0077681,1977,https://www.imdb.com/title/tt0077681/
House,tt0076162,1977,https://www.imdb.com/title/tt0076162/
Sorcerer,tt0076740,1977,https://www.imdb.com/title/tt0076740/
Cross of Iron,tt0074695,1977,https://www.imdb.com/title/tt0074695/
Exorcist II: The Heretic,tt0076009,1977,https://www.imdb.com/title/tt0076009/
The Duellists,tt0075968,1977,https://www.imdb.com/title/tt0075968/
Pete's Dragon,tt0076538,1977,https://www.imdb.com/title/tt0076538/
The Gauntlet,tt0076070,1977,https://www.imdb.com/title/tt0076070/
That Obscure Object of Desire,tt0075824,1977,https://www.imdb.com/title/tt0075824/
Pumping Iron,tt0076578,1977,https://www.imdb.com/title/tt0076578/
High Anxiety,tt0076141,1977,https://www.imdb.com/title/tt0076141/
"New York, New York",tt0076451,1977,https://www.imdb.com/title/tt0076451/
Rabid,tt0076590,1977,https://www.imdb.com/title/tt0076590/
Star Wars: Episode IV - A New Hope,tt0076759,1977,https://www.imdb.com/title/tt0076759/
Annie Hall,tt0075686,1977,https://www.imdb.com/title/tt0075686/
Close Encounters of the Third Kind,tt0075860,1977,https://www.imdb.com/title/tt0075860/
Eraserhead,tt0074486,1977,https://www.imdb.com/title/tt0074486/
The Spy Who Loved Me,tt0076752,1977,https://www.imdb.com/title/tt0076752/
Suspiria,tt0076786,1977,https://www.imdb.com/title/tt0076786/
Saturday Night Fever,tt0076666,1977,https://www.imdb.com/title/tt0076666/
The Rescuers,tt0076618,1977,https://www.imdb.com/title/tt0076618/
A Bridge Too Far,tt0075784,1977,https://www.imdb.com/title/tt0075784/
Smokey and the Bandit,tt0076729,1977,https://www.imdb.com/title/tt0076729/
Slap Shot,tt0076723,1977,https://www.imdb.com/title/tt0076723/
The Many Adventures of Winnie the Pooh,tt0076363,1977,https://www.imdb.com/title/tt0076363/
The Hills Have Eyes,tt0077681,1977,https://www.imdb.com/title/tt0077681/
House,tt0076162,1977,https://www.imdb.com/title/tt0076162/
Sorcerer,tt0076740,1977,https://www.imdb.com/title/tt0076740/
Cross of Iron,tt0074695,1977,https://www.imdb.com/title/tt0074695/
Exorcist II: The Heretic,tt0076009,1977,https://www.imdb.com/title/tt0076009/
The Duellists,tt0075968,1977,https://www.imdb.com/title/tt0075968/
Pete's Dragon,tt0076538,1977,https://www.imdb.com/title/tt0076538/
The Gauntlet,tt0076070,1977,https://www.imdb.com/title/tt0076070/
That Obscure Object of Desire,tt0075824,1977,https://www.imdb.com/title/tt0075824/
Pumping Iron,tt0076578,1977,https://www.imdb.com/title/tt0076578/
High Anxiety,tt0076141,1977,https://www.imdb.com/title/tt0076141/
"New York, New York",tt0076451,1977,https://www.imdb.com/title/tt0076451/
Rabid,tt0076590,1977,https://www.imdb.com/title/tt0076590/
The Deer Hunter,tt0077416,1978,https://www.imdb.com/title/tt0077416/
Halloween,tt0077651,1978,https://www.imdb.com/title/tt0077651/
Grease,tt0077631,1978,https://www.imdb.com/title/tt0077631/
Superman,tt0078346,1978,https://www.imdb.com/title/tt0078346/
National Lampoon's Animal House,tt0077975,1978,https://www.imdb.com/title/tt0077975/
Dawn of the Dead,tt0077402,1978,https://www.imdb.com/title/tt0077402/
Midnight Express,tt0077928,1978,https://www.imdb.com/title/tt0077928/
Jaws 2,tt0077766,1978,https://www.imdb.com/title/tt0077766/
Invasion of the Body Snatchers,tt0077745,1978,https://www.imdb.com/title/tt0077745/
Days of Heaven,tt0077405,1978,https://www.imdb.com/title/tt0077405/
Drunken Master,tt0080179,1978,https://www.imdb.com/title/tt0080179/
Death on the Nile,tt0077413,1978,https://www.imdb.com/title/tt0077413/
Up in Smoke,tt0078446,1978,https://www.imdb.com/title/tt0078446/
Watership Down,tt0078480,1978,https://www.imdb.com/title/tt0078480/
Autumn Sonata,tt0077711,1978,https://www.imdb.com/title/tt0077711/
Damien: Omen II,tt0077394,1978,https://www.imdb.com/title/tt0077394/
The Lord of the Rings,tt0077869,1978,https://www.imdb.com/title/tt0077869/
I Spit on Your Grave,tt0077713,1978,https://www.imdb.com/title/tt0077713/
The Boys from Brazil,tt0077269,1978,https://www.imdb.com/title/tt0077269/
Every Which Way But Loose,tt0077523,1978,https://www.imdb.com/title/tt0077523/
Piranha,tt0078087,1978,https://www.imdb.com/title/tt0078087/
Capricorn One,tt0077294,1978,https://www.imdb.com/title/tt0077294/
Heaven Can Wait,tt0077663,1978,https://www.imdb.com/title/tt0077663/
Revenge of the Pink Panther,tt0078163,1978,https://www.imdb.com/title/tt0078163/
Game of Death,tt0077594,1978,https://www.imdb.com/title/tt0077594/
The Deer Hunter,tt0077416,1978,https://www.imdb.com/title/tt0077416/
Halloween,tt0077651,1978,https://www.imdb.com/title/tt0077651/
Grease,tt0077631,1978,https://www.imdb.com/title/tt0077631/
Superman,tt0078346,1978,https://www.imdb.com/title/tt0078346/
National Lampoon's Animal House,tt0077975,1978,https://www.imdb.com/title/tt0077975/
Dawn of the Dead,tt0077402,1978,https://www.imdb.com/title/tt0077402/
Midnight Express,tt0077928,1978,https://www.imdb.com/title/tt0077928/
Jaws 2,tt0077766,1978,https://www.imdb.com/title/tt0077766/
Invasion of the Body Snatchers,tt0077745,1978,https://www.imdb.com/title/tt0077745/
Days of Heaven,tt0077405,1978,https://www.imdb.com/title/tt0077405/
Drunken Master,tt0080179,1978,https://www.imdb.com/title/tt0080179/
Death on the Nile,tt0077413,1978,https://www.imdb.com/title/tt0077413/
Up in Smoke,tt0078446,1978,https://www.imdb.com/title/tt0078446/
Watership Down,tt0078480,1978,https://www.imdb.com/title/tt0078480/
Autumn Sonata,tt0077711,1978,https://www.imdb.com/title/tt0077711/
Damien: Omen II,tt0077394,1978,https://www.imdb.com/title/tt0077394/
The Lord of the Rings,tt0077869,1978,https://www.imdb.com/title/tt0077869/
I Spit on Your Grave,tt0077713,1978,https://www.imdb.com/title/tt0077713/
The Boys from Brazil,tt0077269,1978,https://www.imdb.com/title/tt0077269/
Every Which Way But Loose,tt0077523,1978,https://www.imdb.com/title/tt0077523/
Piranha,tt0078087,1978,https://www.imdb.com/title/tt0078087/
Capricorn One,tt0077294,1978,https://www.imdb.com/title/tt0077294/
Heaven Can Wait,tt0077663,1978,https://www.imdb.com/title/tt0077663/
Revenge of the Pink Panther,tt0078163,1978,https://www.imdb.com/title/tt0078163/
Game of Death,tt0077594,1978,https://www.imdb.com/title/tt0077594/
The Deer Hunter,tt0077416,1978,https://www.imdb.com/title/tt0077416/
